index,source,translation,score
798,Implement a gradient descent algorithm to minimize a given cost function.,Melaksanakan algoritma keturunan kecerunan untuk meminimumkan fungsi kos yang diberikan.,-0.41348254680633545
799,Create an Angular component that takes in an array of objects and displays the data in a table.,Buat komponen sudut yang mengambil pelbagai objek dan memaparkan data dalam jadual.,-0.17704424262046814
800,Create a validation function for validating an email address.,Buat fungsi pengesahan untuk mengesahkan alamat e -mel.,0.3359661400318146
801,Write a Python statement to check if a given number is within a given range,Tulis pernyataan python untuk memeriksa sama ada nombor tertentu berada dalam julat yang diberikan,-0.15447796881198883
802,Edit the following Java method to take a third gift as an argument:,Edit kaedah Java berikut untuk mengambil hadiah ketiga sebagai hujah:,-0.31650015711784363
803,Compose an algorithm that takes a list of strings and sorts them in ascending alphabetical order.,Tulis algoritma yang mengambil senarai rentetan dan menyusunnya dalam susunan abjad menaik.,0.3063679039478302
804,Create a function to find the first letter of an array of words and return the longest word,Buat fungsi untuk mencari huruf pertama pelbagai perkataan dan kembalikan perkataan terpanjang,-0.07313892245292664
805,Compute the remainder when a number is divided by 7.,Kirakan selebihnya apabila nombor dibahagikan dengan 7.,-0.22967517375946045
806,Create a function to compress a given string by replacing consecutive characters with a single chara...,Buat fungsi untuk memampatkan rentetan yang diberikan dengan menggantikan aksara berturut -turut den...,-0.4430188238620758
807,Can you design a function in Python for reversing a list?,Bolehkah anda merancang fungsi dalam python untuk membalikkan senarai?,0.1997155100107193
808,Generate a machine learning classifier in Python that estimates the price of a house given its size ...,Menjana pengelas pembelajaran mesin di Python yang menganggarkan harga rumah yang diberikan saiznya ...,-0.47426721453666687
809,Calculate the number of possible combinations of a given set of characters.,Kirakan bilangan kemungkinan kombinasi set aksara yang diberikan.,0.1415466070175171
810,Design an algorithm to detect the least common element in an array of integers,Reka bentuk algoritma untuk mengesan elemen paling tidak biasa dalam pelbagai bilangan bulat,0.28410035371780396
811,Generate a HTML page that displays a table with data for each day in the current month.,Menjana halaman HTML yang memaparkan jadual dengan data untuk setiap hari pada bulan semasa.,0.20314344763755798
812,Modify the following code so it can handle an error.,Ubah suai kod berikut supaya dapat mengendalikan ralat.,-0.04706694558262825
813,Write a sql query to find the top players in from the baseball database sorted by the number of RBIs,Tulis pertanyaan SQL untuk mencari pemain teratas dari pangkalan data besbol yang disusun dengan bil...,-0.08632813394069672
814,Design a function that computes the factorial of a number,Reka bentuk fungsi yang mengira faktorial nombor,-0.4563349187374115
815,Generate Python classes from the given JSON.,Menjana kelas python dari JSON yang diberikan.,-0.6276504397392273
816,Generate a program that performs an insertion sort,Menjana program yang melakukan penyisipan,-0.36571329832077026
817,Generate a Java code snippet for encrypting a given string.,Menjana coretan kod Java untuk menyulitkan rentetan yang diberikan.,-0.3030100166797638
818,Build a CPU Scheduling Simulator,Bina simulator penjadualan CPU,0.05131940916180611
819,Rewrite the following C program to use the for loop instead of the while loop,Tulis semula program c berikut untuk menggunakan gelung untuk bukannya gelung,-0.8395253419876099
820,Design a program to estimate the distance to a thunderstorm given the time intervals between a light...,Reka bentuk program untuk menganggarkan jarak ke ribut petir memandangkan selang masa antara kilat k...,-0.4535556435585022
821,Establish an R script which will obtain theSummary ofa numeric data frame,Mewujudkan skrip R yang akan mendapat bingkai data numerik dari,-0.786652147769928
822,"Given a list of strings, write a Python snippet to sort the strings in ascending order according to ...","Memandangkan senarai rentetan, tulis coretan python untuk menyusun rentetan dalam urutan menaik meng...",-0.31595900654792786
823,Can you generate a program that can be used to convert a given Binary String to an Integer,Bolehkah anda menjana program yang boleh digunakan untuk menukar rentetan binari yang diberikan kepa...,-0.20423191785812378
824,Write a function to generate a random password given a length,Tulis fungsi untuk menghasilkan kata laluan rawak yang diberikan panjang,-0.4415591061115265
825,Write a SQL query to calculate the average length of a name in the given database.,Tulis pertanyaan SQL untuk mengira panjang purata nama dalam pangkalan data yang diberikan.,0.06856192648410797
826,"Given a C array, create a sorting algorithm that can sort the array in decreasing order.","Memandangkan array C, buat algoritma penyortiran yang boleh menyusun array dalam penurunan urutan.",-0.1464499533176422
827,Create a function that takes an array of strings and reverses the order of the strings in the array.,Buat fungsi yang mengambil pelbagai rentetan dan membalikkan susunan rentetan dalam array.,-0.21833962202072144
828,Generate a Jquery script for fading in and fading out a text on hover.,Menjana skrip jQuery untuk memudar dan memudar teks pada hover.,-0.4259847104549408
829,Write a code to classify a dataset of sentences using a predefined dictionary.,Tulis kod untuk mengklasifikasikan dataset ayat menggunakan kamus yang telah ditetapkan.,0.26863881945610046
830,Isolate words in a given string that are longer than 3 characters.,Mengasingkan kata -kata dalam rentetan yang lebih panjang daripada 3 aksara.,0.20065633952617645
831,Develop a JavaScript program to sort a given list of strings in alphabetical order.,Membangunkan program JavaScript untuk menyusun senarai rentetan yang diberikan dalam susunan abjad.,0.1219235211610794
832,"Create a HTML page that displays a table with a person's name, age, gender, and country.","Buat halaman HTML yang memaparkan jadual dengan nama, umur, jantina, dan negara seseorang.",0.3623906075954437
833,Generate a Python program to sort a list of strings alphabetically.,Menjana program python untuk menyusun senarai rentetan abjad.,0.017174700275063515
834,Write an SQL query to retrieve records from a table whose values are greater than 50.,Tulis pertanyaan SQL untuk mendapatkan rekod dari jadual yang nilainya lebih besar daripada 50.,-0.33729302883148193
835,Generate a code to parse an XML document.,Menjana kod untuk menghuraikan dokumen XML.,0.08543071150779724
836,Construct a python program which prints the reverse of the given string,Bina program python yang mencetak sebaliknya rentetan yang diberikan,-0.40827950835227966
837,Create a prototype for an object-oriented program to represent a student object,Buat prototaip untuk program berorientasikan objek untuk mewakili objek pelajar,0.0863175243139267
838,Modify the following function to return only one constant,Ubah suai fungsi berikut untuk mengembalikan hanya satu pemalar,-0.5144794583320618
839,Generate a function to convert a given list of strings to lower case.,Menjana fungsi untuk menukar senarai rentetan yang diberikan kepada kes yang lebih rendah.,-0.5344755053520203
840,Implement a PHP class to validate email addresses.,Melaksanakan kelas PHP untuk mengesahkan alamat e -mel.,-0.03647272288799286
841,Develop a machine learning model for predicting a movie's box office success.,Membangunkan model pembelajaran mesin untuk meramalkan kejayaan box office filem.,0.3219437003135681
842,Create a code snippet to concatenate two strings,Buat coretan kod untuk menggabungkan dua rentetan,0.015077713876962662
843,Create a function that rearranges an alphabetically sorted string and prints out the rearranged stri...,Buat fungsi yang menyusun semula tali yang disusun mengikut abjad dan mencetak rentetan yang disusun...,-0.5187411308288574
844,Program a timer to execute a program at a specified interval.,Program pemasa untuk melaksanakan program pada selang yang ditentukan.,-0.6716364026069641
845,Design an algorithm that solves the Towers of Hanoi puzzle.,Reka bentuk algoritma yang menyelesaikan menara teka -teki Hanoi.,0.2693891227245331
846,"Given two arrays, create a function that returns a sorted merged array","Diberikan dua tatasusunan, buat fungsi yang mengembalikan array yang disusun",-0.526274561882019
847,Write a code snippet in Rust to print out the sum of squares of a given range of integers.,Tulis coretan kod dalam karat untuk mencetak jumlah kuadrat dari pelbagai bilangan bulat.,-0.0017108060419559479
848,Create a function in Python for recursively flattening a nested list,Buat fungsi dalam python untuk meratakan senarai bersarang rekursif,-0.5137388110160828
849,Generate an integer partition of a given integer.,Menjana partition integer integer yang diberikan.,-0.9706984758377075
850,Create a MySQL database table for storing messages sent in a chat application.,Buat jadual pangkalan data MySQL untuk menyimpan mesej yang dihantar dalam aplikasi sembang.,0.37244173884391785
851,Optimise the given code snippet to make its execution time as low as possible.,Mengoptimumkan coretan kod yang diberikan untuk membuat masa pelaksanaannya serendah mungkin.,0.11320067942142487
852,Create a program that implements the Bubble Sort algorithm and sorts the given array of integers,Buat program yang melaksanakan algoritma jenis gelembung dan menyusun pelbagai bilangan bulat,-0.3096325695514679
853,Generate a sorting algorithm.,Menjana algoritma penyortiran.,-0.32106614112854004
854,Generate a program to rotate an array of numbers by a given number of steps.,Menjana program untuk memutar pelbagai nombor dengan beberapa langkah yang diberikan.,-0.30866703391075134
