index,source,translation,score
805,Write a JavaScript code snippet to loop through a given string and remove all spaces.,Tulis coretan kod JavaScript untuk gelung melalui rentetan yang diberikan dan keluarkan semua ruang.,-0.32642820477485657
806,Write a SQL query to join two tables and get a list of products with their respective categories.,Tulis pertanyaan SQL untuk menyertai dua jadual dan dapatkan senarai produk dengan kategori masing -...,-0.1883879005908966
807,Create a C# method to calculate the average of an array of numbers.,Buat kaedah C# untuk mengira purata pelbagai nombor.,0.1135072261095047
808,Create a program that counts the occurrence of an element in an array,Buat program yang mengira berlakunya elemen dalam pelbagai,-0.7501806616783142
809,Generate a code to run a basic sentiment analysis on a given text.,Menjana kod untuk menjalankan analisis sentimen asas pada teks tertentu.,0.14842405915260315
810,Generate a random string of 5 characters.,Menjana rentetan rawak 5 aksara.,-0.528759777545929
811,Classify the given programming language as statically typed or dynamically typed.,Klasifikasi bahasa pengaturcaraan yang diberikan sebagai ditaip secara statik atau ditaip secara din...,-0.04019942134618759
812,Design an algorithm to print all the possible permutations of a given string,Reka bentuk algoritma untuk mencetak semua permutasi mungkin rentetan yang diberikan,-0.5693346858024597
813,Generate a Java function that returns a multidimensional array.,Menjana fungsi Java yang mengembalikan pelbagai pelbagai.,-0.7612216472625732
814,Implement a field-specific search.,Melaksanakan carian khusus medan.,-0.3104875385761261
815,Generate a Python class that overides the default methods of a list.,Menjana kelas python yang mengatasi kaedah lalai senarai.,-0.6722292900085449
816,Create a program to simulate rolling a die using a random number generator,Buat program untuk mensimulasikan rolling mati menggunakan penjana nombor rawak,-0.4109932482242584
817,Develop an algorithm to generate prime numbers up to a given range.,Membangunkan algoritma untuk menjana nombor perdana sehingga julat tertentu.,-0.2593466341495514
818,Explain what a decision tree classifier is.,Terangkan apa pengelas pokok keputusan.,-0.5784921050071716
819,Implement a machine learning algorithm for predicting a categorical variable.,Melaksanakan algoritma pembelajaran mesin untuk meramalkan pemboleh ubah kategori.,-0.16793374717235565
820,Extract important features to build a machine learning model,Ekstrak Ciri -ciri Penting Untuk Membina Model Pembelajaran Mesin,0.07144160568714142
821,Write a Python program that searches a given string for all its occurrences of a given substring in ...,Tulis program python yang mencari rentetan yang diberikan untuk semua kejadian substring yang diberi...,-0.5574674010276794
822,Describe an efficient way to convert a list of tuples into a Python dictionary,Huraikan cara yang cekap untuk menukar senarai tupel ke dalam kamus python,-0.2245892435312271
823,Create a React code snippet for rendering a button component with a click event listener.,Buat coretan kod React untuk memberikan komponen butang dengan pendengar acara klik.,-0.5927312970161438
824,Compute the standard deviation of a given data set.,Kirakan sisihan piawai set data yang diberikan.,-0.7394245862960815
825,Edit the code snippet to return the day of the week for a given date.,Edit coretan kod untuk mengembalikan hari dalam seminggu untuk tarikh tertentu.,-0.3177248239517212
826,Find all prime numbers within a range.,Cari semua nombor utama dalam julat.,-0.044513214379549026
827,Write a Ruby function to calculate the factorial of a given integer,Tulis fungsi ruby untuk mengira faktorial integer yang diberikan,-0.7221048474311829
828,Construct a program to calculate the factorial of a non-negative integer.,Membina program untuk mengira faktorial integer bukan negatif.,-0.6667447686195374
829,Build a program that determines whether or not a given list is increasing,Membina program yang menentukan sama ada senarai tertentu semakin meningkat,-0.6532923579216003
830,Generate a query that finds all the records from a table where the number of orders is greater than ...,Menjana pertanyaan yang mendapati semua rekod dari jadual di mana bilangan pesanan lebih besar darip...,-0.28082188963890076
831,Design a python program to generate a singly linked list,Reka Program Python Untuk Menjana Senarai Singly Linked,-0.4949602782726288
832,Create a function that removes duplicates from an array,Buat fungsi yang menghilangkan pendua dari array,-0.4862208068370819
833,Create a list comprehension with a filter statement that takes a given list and only keeps elements ...,Buat pemahaman senarai dengan pernyataan penapis yang mengambil senarai tertentu dan hanya menyimpan...,-0.4490479826927185
834,"Classify the following program statement into either a loop, a decision statement or an assignment s...","Mengklasifikasikan pernyataan program berikut sama ada gelung, penyata keputusan atau penyata tugasa...",-0.49401697516441345
835,Generate an automated test suite for the following function,Menjana suite ujian automatik untuk fungsi berikut,-0.06163458898663521
836,Construct a program to determine if two rectangles overlap,Bina program untuk menentukan sama ada dua segi empat tepat bertindih,-0.31242239475250244
837,Create a function that calculates the area of a circle when the radius is passed as an argument.,Buat fungsi yang mengira kawasan bulatan apabila jejari diluluskan sebagai hujah.,-0.8526509404182434
838,Generate a regex to match the following:,Menjana regex untuk memadankan yang berikut:,-0.7302699089050293
839,Generate a program to print out the first k rows of the Pascal's triangle,Menjana program untuk mencetak baris k pertama segitiga Pascal,-0.19868870079517365
840,Rephrase the following FOR loop to a WHILE loop.,Buat semula yang berikut untuk gelung ke gelung sementara.,-1.0005897283554077
841,Derive the Taylor expansion for a given function up to second order.,Dapatkan pengembangan Taylor untuk fungsi tertentu sehingga urutan kedua.,-0.7783425450325012
842,Suggest a completion of the following code to modify a list of strings.,Cadangkan penyempurnaan kod berikut untuk mengubah suai senarai rentetan.,-0.1020992249250412
843,Perform a merge sort on an array of integers.,Lakukan jenis penggabungan pada pelbagai bilangan bulat.,-0.5187758803367615
844,Write code in Rust to print out a welcome message.,Tulis kod dalam karat untuk mencetak mesej selamat datang.,-0.03217068687081337
845,Can you come up with a way to remove all the duplicate characters in a string?,Bolehkah anda menghasilkan cara untuk mengeluarkan semua aksara pendua dalam rentetan?,-0.19161689281463623
846,"Design a program that looks for a target string in an array of strings, and replaces the target stri...","Reka bentuk program yang mencari rentetan sasaran dalam pelbagai rentetan, dan menggantikan rentetan...",-0.09080015122890472
847,Design an efficient algorithm to print the first non-repeating character of a given string.,Reka bentuk algoritma yang efisien untuk mencetak watak yang tidak berulang pertama dari rentetan ya...,-0.2103763222694397
848,Generate a program to authenticate a given password.,Menjana program untuk mengesahkan kata laluan yang diberikan.,0.26824328303337097
849,Develop an algorithm for clustering a set of cities into regions of similar size and population.,Membangunkan algoritma untuk kluster satu set bandar ke kawasan yang mempunyai saiz dan penduduk yan...,-0.13786029815673828
850,Create a class with a method to calculate the area of a circle.,Buat kelas dengan kaedah untuk mengira kawasan bulatan.,-0.28797227144241333
851,Write a function that takes a string as input and returns a list of longest words,Tulis fungsi yang mengambil rentetan sebagai input dan mengembalikan senarai perkataan terpanjang,-0.3873560428619385
852,Create a reinforcement learning agent to play the game of Rock Paper Scissors.,Buat ejen pembelajaran tetulang untuk memainkan permainan gunting kertas batu.,-0.6371647715568542
853,Write a C++ program to read in a list of numbers and print out the longest consecutive sequence of t...,Tulis program C ++ untuk dibaca dalam senarai nombor dan cetak urutan paling lama berturut -turut no...,-0.21208277344703674
854,Write a SQL query that returns the names of all users in a table sorted in descending order by age.,Tulis pertanyaan SQL yang mengembalikan nama semua pengguna dalam jadual yang disusun mengikut uruta...,-0.22557173669338226
855,Design a program that searches through an array of strings for a given word.,Reka bentuk program yang mencari melalui pelbagai rentetan untuk perkataan yang diberikan.,-0.44382721185684204
856,Code a pipeline that takes a sentence as an input and outputs a list of numbers representing the sen...,Kod saluran paip yang mengambil ayat sebagai input dan mengeluarkan senarai nombor yang mewakili aya...,-0.30428820848464966
857,Create a function that takes in a string and reverse every word in the string,Buat fungsi yang mengambil rentetan dan sebaliknya setiap perkataan dalam rentetan,-0.6777998805046082
858,Create a regex pattern that matches strings containing at least three consecutive identical characte...,Buat corak regex yang sepadan dengan rentetan yang mengandungi sekurang -kurangnya tiga aksara yang ...,-0.0859503448009491
859,Create a program to fill an array of size n with random numbers between 1 to 10.,Buat program untuk mengisi pelbagai saiz n dengan nombor rawak antara 1 hingga 10.,-0.18158310651779175
860,Create a program to match similar strings.,Buat program untuk memadankan rentetan yang sama.,-0.27643582224845886
861,Automate an API for face detection.,Automatikkan API untuk Pengesanan Wajah.,0.5709396004676819
862,Generate a code to reverse each word of a sentence.,Menjana kod untuk membalikkan setiap perkataan ayat.,0.25034576654434204
863,Generate a valid Python code that will create an empty dictionary,Menjana kod python yang sah yang akan membuat kamus kosong,-0.1070137768983841
